date,top_decile_count,retained_count,added_count,dropped_count,retention_rate,turnover_rate
2014-07-16,46,44,2,2,0.9565217391304348,0.08333333333333333
2014-07-17,46,44,2,2,0.9565217391304348,0.08333333333333333
2014-07-18,46,43,3,3,0.9347826086956522,0.12244897959183673
2014-07-21,46,45,1,1,0.9782608695652174,0.0425531914893617
2014-07-22,46,44,2,2,0.9565217391304348,0.08333333333333333
2014-07-23,46,45,1,1,0.9782608695652174,0.0425531914893617
2014-07-24,46,44,2,2,0.9565217391304348,0.08333333333333333
2014-07-25,46,43,3,3,0.9347826086956522,0.12244897959183673
2014-07-28,46,42,4,4,0.9130434782608695,0.16
2014-07-29,46,43,3,3,0.9347826086956522,0.12244897959183673
2014-07-30,46,42,4,4,0.9130434782608695,0.16
2014-07-31,46,45,1,1,0.9782608695652174,0.0425531914893617
2014-08-01,46,44,2,2,0.9565217391304348,0.08333333333333333
2014-08-04,46,42,4,4,0.9130434782608695,0.16
2014-08-05,46,43,3,3,0.9347826086956522,0.12244897959183673
2014-08-06,46,43,3,3,0.9347826086956522,0.12244897959183673
2014-08-07,46,41,5,5,0.8913043478260869,0.19607843137254902
2014-08-08,46,43,3,3,0.9347826086956522,0.12244897959183673
2014-08-11,46,45,1,1,0.9782608695652174,0.0425531914893617
2014-08-12,46,44,2,2,0.9565217391304348,0.08333333333333333
2014-08-13,46,43,3,3,0.9347826086956522,0.12244897959183673
2014-08-14,46,44,2,2,0.9565217391304348,0.08333333333333333
2014-08-15,46,44,2,2,0.9565217391304348,0.08333333333333333
2014-08-18,46,46,0,0,1.0,0.0
2014-08-19,46,44,2,2,0.9565217391304348,0.08333333333333333
2014-08-20,46,42,4,4,0.9130434782608695,0.16
2014-08-21,46,44,2,2,0.9565217391304348,0.08333333333333333
2014-08-22,46,43,3,3,0.9347826086956522,0.12244897959183673
2014-08-25,46,43,3,3,0.9347826086956522,0.12244897959183673
2014-08-26,46,43,3,3,0.9347826086956522,0.12244897959183673
2014-08-27,46,43,3,3,0.9347826086956522,0.12244897959183673
2014-08-28,46,43,3,3,0.9347826086956522,0.12244897959183673
2014-08-29,46,42,4,4,0.9130434782608695,0.16
2014-09-02,46,45,1,1,0.9782608695652174,0.0425531914893617
2014-09-03,46,43,3,3,0.9347826086956522,0.12244897959183673
2014-09-04,46,41,5,5,0.8913043478260869,0.19607843137254902
2014-09-05,46,42,4,4,0.9130434782608695,0.16
2014-09-08,46,42,4,4,0.9130434782608695,0.16
2014-09-09,46,43,3,3,0.9347826086956522,0.12244897959183673
2014-09-10,46,43,3,3,0.9347826086956522,0.12244897959183673
2014-09-11,46,43,3,3,0.9347826086956522,0.12244897959183673
2014-09-12,46,44,2,2,0.9565217391304348,0.08333333333333333
2014-09-15,46,46,0,0,1.0,0.0
2014-09-16,46,43,3,3,0.9347826086956522,0.12244897959183673
2014-09-17,46,45,1,1,0.9782608695652174,0.0425531914893617
2014-09-18,46,44,2,2,0.9565217391304348,0.08333333333333333
2014-09-19,46,44,2,2,0.9565217391304348,0.08333333333333333
2014-09-22,46,44,2,2,0.9565217391304348,0.08333333333333333
2014-09-23,46,44,2,2,0.9565217391304348,0.08333333333333333
2014-09-24,46,44,2,2,0.9565217391304348,0.08333333333333333
2014-09-25,46,45,1,1,0.9782608695652174,0.0425531914893617
2014-09-26,46,45,1,1,0.9782608695652174,0.0425531914893617
2014-09-29,46,45,1,1,0.9782608695652174,0.0425531914893617
2014-09-30,46,43,3,3,0.9347826086956522,0.12244897959183673
2014-10-01,46,42,4,4,0.9130434782608695,0.16
2014-10-02,46,44,2,2,0.9565217391304348,0.08333333333333333
2014-10-03,46,44,2,2,0.9565217391304348,0.08333333333333333
2014-10-06,46,44,2,2,0.9565217391304348,0.08333333333333333
2014-10-07,46,42,4,4,0.9130434782608695,0.16
2014-10-08,46,45,1,1,0.9782608695652174,0.0425531914893617
2014-10-09,46,44,2,2,0.9565217391304348,0.08333333333333333
2014-10-10,46,43,3,3,0.9347826086956522,0.12244897959183673
2014-10-13,46,44,2,2,0.9565217391304348,0.08333333333333333
2014-10-14,46,44,2,2,0.9565217391304348,0.08333333333333333
2014-10-15,46,45,1,1,0.9782608695652174,0.0425531914893617
2014-10-16,46,44,2,2,0.9565217391304348,0.08333333333333333
2014-10-17,46,40,6,6,0.8695652173913043,0.23076923076923078
2014-10-20,46,44,2,2,0.9565217391304348,0.08333333333333333
2014-10-21,46,43,3,3,0.9347826086956522,0.12244897959183673
2014-10-22,46,43,3,3,0.9347826086956522,0.12244897959183673
2014-10-23,46,41,5,5,0.8913043478260869,0.19607843137254902
2014-10-24,46,44,2,2,0.9565217391304348,0.08333333333333333
2014-10-27,46,42,4,4,0.9130434782608695,0.16
2014-10-28,46,41,5,5,0.8913043478260869,0.19607843137254902
2014-10-29,46,42,4,4,0.9130434782608695,0.16
2014-10-30,46,41,5,5,0.8913043478260869,0.19607843137254902
2014-10-31,46,43,3,3,0.9347826086956522,0.12244897959183673
2014-11-03,46,44,2,2,0.9565217391304348,0.08333333333333333
2014-11-04,46,42,4,4,0.9130434782608695,0.16
2014-11-05,46,42,4,4,0.9130434782608695,0.16
2014-11-06,46,42,4,4,0.9130434782608695,0.16
2014-11-07,46,42,4,4,0.9130434782608695,0.16
2014-11-10,46,39,7,7,0.8478260869565217,0.2641509433962264
2014-11-11,46,41,5,5,0.8913043478260869,0.19607843137254902
2014-11-12,46,42,4,4,0.9130434782608695,0.16
2014-11-13,46,44,2,2,0.9565217391304348,0.08333333333333333
2014-11-14,46,43,3,3,0.9347826086956522,0.12244897959183673
2014-11-17,46,42,4,4,0.9130434782608695,0.16
2014-11-18,46,43,3,3,0.9347826086956522,0.12244897959183673
2014-11-19,46,43,3,3,0.9347826086956522,0.12244897959183673
2014-11-20,46,41,5,5,0.8913043478260869,0.19607843137254902
2014-11-21,46,40,6,6,0.8695652173913043,0.23076923076923078
2014-11-24,46,42,4,4,0.9130434782608695,0.16
2014-11-25,46,42,4,4,0.9130434782608695,0.16
2014-11-26,46,40,6,6,0.8695652173913043,0.23076923076923078
2014-11-28,46,44,2,2,0.9565217391304348,0.08333333333333333
2014-12-01,46,42,4,4,0.9130434782608695,0.16
2014-12-02,46,42,4,4,0.9130434782608695,0.16
2014-12-03,46,43,3,3,0.9347826086956522,0.12244897959183673
2014-12-04,46,44,2,2,0.9565217391304348,0.08333333333333333
2014-12-05,46,44,2,2,0.9565217391304348,0.08333333333333333
2014-12-08,46,43,3,3,0.9347826086956522,0.12244897959183673
2014-12-09,46,45,1,1,0.9782608695652174,0.0425531914893617
2014-12-10,46,44,2,2,0.9565217391304348,0.08333333333333333
2014-12-11,46,42,4,4,0.9130434782608695,0.16
2014-12-12,46,45,1,1,0.9782608695652174,0.0425531914893617
2014-12-15,46,43,3,3,0.9347826086956522,0.12244897959183673
2014-12-16,46,43,3,3,0.9347826086956522,0.12244897959183673
2014-12-17,46,43,3,3,0.9347826086956522,0.12244897959183673
2014-12-18,46,43,3,3,0.9347826086956522,0.12244897959183673
2014-12-19,46,42,4,4,0.9130434782608695,0.16
2014-12-22,46,44,2,2,0.9565217391304348,0.08333333333333333
2014-12-23,46,43,3,3,0.9347826086956522,0.12244897959183673
2014-12-24,46,45,1,1,0.9782608695652174,0.0425531914893617
2014-12-26,46,45,1,1,0.9782608695652174,0.0425531914893617
2014-12-29,46,44,2,2,0.9565217391304348,0.08333333333333333
2014-12-30,46,43,3,3,0.9347826086956522,0.12244897959183673
2014-12-31,46,41,5,5,0.8913043478260869,0.19607843137254902
2015-01-02,46,42,4,4,0.9130434782608695,0.16
2015-01-05,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-01-06,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-01-07,46,41,5,5,0.8913043478260869,0.19607843137254902
2015-01-08,46,39,7,7,0.8478260869565217,0.2641509433962264
2015-01-09,46,42,4,4,0.9130434782608695,0.16
2015-01-12,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-01-13,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-01-14,46,41,5,5,0.8913043478260869,0.19607843137254902
2015-01-15,46,42,4,4,0.9130434782608695,0.16
2015-01-16,46,42,4,4,0.9130434782608695,0.16
2015-01-20,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-01-21,46,41,5,5,0.8913043478260869,0.19607843137254902
2015-01-22,46,42,4,4,0.9130434782608695,0.16
2015-01-23,46,40,6,6,0.8695652173913043,0.23076923076923078
2015-01-26,46,42,4,4,0.9130434782608695,0.16
2015-01-27,46,40,6,6,0.8695652173913043,0.23076923076923078
2015-01-28,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-01-29,46,45,1,1,0.9782608695652174,0.0425531914893617
2015-01-30,46,40,6,6,0.8695652173913043,0.23076923076923078
2015-02-02,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-02-03,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-02-04,46,42,4,4,0.9130434782608695,0.16
2015-02-05,46,41,5,5,0.8913043478260869,0.19607843137254902
2015-02-06,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-02-09,46,45,1,1,0.9782608695652174,0.0425531914893617
2015-02-10,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-02-11,46,42,4,4,0.9130434782608695,0.16
2015-02-12,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-02-13,46,42,4,4,0.9130434782608695,0.16
2015-02-17,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-02-18,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-02-19,46,41,5,5,0.8913043478260869,0.19607843137254902
2015-02-20,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-02-23,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-02-24,46,41,5,5,0.8913043478260869,0.19607843137254902
2015-02-25,46,42,4,4,0.9130434782608695,0.16
2015-02-26,46,41,5,5,0.8913043478260869,0.19607843137254902
2015-02-27,46,42,4,4,0.9130434782608695,0.16
2015-03-02,46,41,5,5,0.8913043478260869,0.19607843137254902
2015-03-03,46,42,4,4,0.9130434782608695,0.16
2015-03-04,46,39,7,7,0.8478260869565217,0.2641509433962264
2015-03-05,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-03-06,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-03-09,46,41,5,5,0.8913043478260869,0.19607843137254902
2015-03-10,46,39,7,7,0.8478260869565217,0.2641509433962264
2015-03-11,46,42,4,4,0.9130434782608695,0.16
2015-03-12,46,38,8,8,0.8260869565217391,0.2962962962962963
2015-03-13,46,41,5,5,0.8913043478260869,0.19607843137254902
2015-03-16,46,42,4,4,0.9130434782608695,0.16
2015-03-17,46,41,5,5,0.8913043478260869,0.19607843137254902
2015-03-18,46,42,4,4,0.9130434782608695,0.16
2015-03-19,46,41,5,5,0.8913043478260869,0.19607843137254902
2015-03-20,46,41,5,5,0.8913043478260869,0.19607843137254902
2015-03-23,46,41,5,5,0.8913043478260869,0.19607843137254902
2015-03-24,46,41,5,5,0.8913043478260869,0.19607843137254902
2015-03-25,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-03-26,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-03-27,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-03-30,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-03-31,46,45,1,1,0.9782608695652174,0.0425531914893617
2015-04-01,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-04-02,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-04-06,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-04-07,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-04-08,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-04-09,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-04-10,46,41,5,5,0.8913043478260869,0.19607843137254902
2015-04-13,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-04-14,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-04-15,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-04-16,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-04-17,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-04-20,46,45,1,1,0.9782608695652174,0.0425531914893617
2015-04-21,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-04-22,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-04-23,46,42,4,4,0.9130434782608695,0.16
2015-04-24,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-04-27,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-04-28,46,42,4,4,0.9130434782608695,0.16
2015-04-29,46,41,5,5,0.8913043478260869,0.19607843137254902
2015-04-30,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-05-01,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-05-04,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-05-05,46,45,1,1,0.9782608695652174,0.0425531914893617
2015-05-06,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-05-07,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-05-08,46,45,1,1,0.9782608695652174,0.0425531914893617
2015-05-11,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-05-12,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-05-13,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-05-14,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-05-15,46,40,6,6,0.8695652173913043,0.23076923076923078
2015-05-18,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-05-19,46,41,5,5,0.8913043478260869,0.19607843137254902
2015-05-20,46,42,4,4,0.9130434782608695,0.16
2015-05-21,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-05-22,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-05-26,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-05-27,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-05-28,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-05-29,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-06-01,46,42,4,4,0.9130434782608695,0.16
2015-06-02,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-06-03,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-06-04,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-06-05,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-06-08,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-06-09,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-06-10,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-06-11,46,45,1,1,0.9782608695652174,0.0425531914893617
2015-06-12,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-06-15,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-06-16,46,42,4,4,0.9130434782608695,0.16
2015-06-17,46,41,5,5,0.8913043478260869,0.19607843137254902
2015-06-18,46,42,4,4,0.9130434782608695,0.16
2015-06-19,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-06-22,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-06-23,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-06-24,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-06-25,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-06-26,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-06-29,46,42,4,4,0.9130434782608695,0.16
2015-06-30,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-07-01,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-07-02,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-07-06,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-07-07,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-07-08,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-07-09,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-07-10,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-07-13,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-07-14,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-07-15,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-07-16,46,42,4,4,0.9130434782608695,0.16
2015-07-17,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-07-20,46,45,1,1,0.9782608695652174,0.0425531914893617
2015-07-21,46,45,1,1,0.9782608695652174,0.0425531914893617
2015-07-22,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-07-23,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-07-24,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-07-27,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-07-28,46,45,1,1,0.9782608695652174,0.0425531914893617
2015-07-29,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-07-30,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-07-31,46,40,6,6,0.8695652173913043,0.23076923076923078
2015-08-03,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-08-04,46,45,1,1,0.9782608695652174,0.0425531914893617
2015-08-05,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-08-06,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-08-07,46,46,0,0,1.0,0.0
2015-08-10,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-08-11,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-08-12,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-08-13,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-08-14,46,42,4,4,0.9130434782608695,0.16
2015-08-17,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-08-18,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-08-19,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-08-20,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-08-21,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-08-24,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-08-25,46,45,1,1,0.9782608695652174,0.0425531914893617
2015-08-26,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-08-27,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-08-28,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-08-31,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-09-01,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-09-02,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-09-03,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-09-04,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-09-08,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-09-09,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-09-10,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-09-11,46,45,1,1,0.9782608695652174,0.0425531914893617
2015-09-14,46,45,1,1,0.9782608695652174,0.0425531914893617
2015-09-15,46,45,1,1,0.9782608695652174,0.0425531914893617
2015-09-16,46,46,0,0,1.0,0.0
2015-09-17,46,45,1,1,0.9782608695652174,0.0425531914893617
2015-09-18,46,45,1,1,0.9782608695652174,0.0425531914893617
2015-09-21,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-09-22,46,41,5,5,0.8913043478260869,0.19607843137254902
2015-09-23,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-09-24,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-09-25,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-09-28,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-09-29,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-09-30,46,45,1,1,0.9782608695652174,0.0425531914893617
2015-10-01,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-10-02,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-10-05,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-10-06,46,45,1,1,0.9782608695652174,0.0425531914893617
2015-10-07,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-10-08,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-10-09,46,42,4,4,0.9130434782608695,0.16
2015-10-12,46,42,4,4,0.9130434782608695,0.16
2015-10-13,46,42,4,4,0.9130434782608695,0.16
2015-10-14,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-10-15,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-10-16,46,42,4,4,0.9130434782608695,0.16
2015-10-19,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-10-20,46,42,4,4,0.9130434782608695,0.16
2015-10-21,46,42,4,4,0.9130434782608695,0.16
2015-10-22,46,42,4,4,0.9130434782608695,0.16
2015-10-23,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-10-26,46,41,5,5,0.8913043478260869,0.19607843137254902
2015-10-27,46,42,4,4,0.9130434782608695,0.16
2015-10-28,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-10-29,46,42,4,4,0.9130434782608695,0.16
2015-10-30,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-11-02,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-11-03,46,45,1,1,0.9782608695652174,0.0425531914893617
2015-11-04,46,45,1,1,0.9782608695652174,0.0425531914893617
2015-11-05,46,40,6,6,0.8695652173913043,0.23076923076923078
2015-11-06,46,42,4,4,0.9130434782608695,0.16
2015-11-09,46,40,6,6,0.8695652173913043,0.23076923076923078
2015-11-10,46,42,4,4,0.9130434782608695,0.16
2015-11-11,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-11-12,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-11-13,46,41,5,5,0.8913043478260869,0.19607843137254902
2015-11-16,46,40,6,6,0.8695652173913043,0.23076923076923078
2015-11-17,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-11-18,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-11-19,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-11-20,46,41,5,5,0.8913043478260869,0.19607843137254902
2015-11-23,46,42,4,4,0.9130434782608695,0.16
2015-11-24,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-11-25,46,41,5,5,0.8913043478260869,0.19607843137254902
2015-11-27,46,42,4,4,0.9130434782608695,0.16
2015-11-30,46,42,4,4,0.9130434782608695,0.16
2015-12-01,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-12-02,46,42,4,4,0.9130434782608695,0.16
2015-12-03,46,42,4,4,0.9130434782608695,0.16
2015-12-04,46,45,1,1,0.9782608695652174,0.0425531914893617
2015-12-07,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-12-08,46,41,5,5,0.8913043478260869,0.19607843137254902
2015-12-09,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-12-10,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-12-11,46,42,4,4,0.9130434782608695,0.16
2015-12-14,46,42,4,4,0.9130434782608695,0.16
2015-12-15,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-12-16,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-12-17,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-12-18,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-12-21,46,43,3,3,0.9347826086956522,0.12244897959183673
2015-12-22,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-12-23,46,45,1,1,0.9782608695652174,0.0425531914893617
2015-12-24,46,42,4,4,0.9130434782608695,0.16
2015-12-28,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-12-29,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-12-30,46,44,2,2,0.9565217391304348,0.08333333333333333
2015-12-31,46,44,2,2,0.9565217391304348,0.08333333333333333
2016-01-04,46,43,3,3,0.9347826086956522,0.12244897959183673
2016-01-05,46,42,4,4,0.9130434782608695,0.16
2016-01-06,46,43,3,3,0.9347826086956522,0.12244897959183673
2016-01-07,46,44,2,2,0.9565217391304348,0.08333333333333333
2016-01-08,46,44,2,2,0.9565217391304348,0.08333333333333333
2016-01-11,46,42,4,4,0.9130434782608695,0.16
2016-01-12,46,44,2,2,0.9565217391304348,0.08333333333333333
2016-01-13,46,44,2,2,0.9565217391304348,0.08333333333333333
2016-01-14,46,42,4,4,0.9130434782608695,0.16
2016-01-15,46,43,3,3,0.9347826086956522,0.12244897959183673
2016-01-19,46,44,2,2,0.9565217391304348,0.08333333333333333
2016-01-20,46,43,3,3,0.9347826086956522,0.12244897959183673
2016-01-21,46,43,3,3,0.9347826086956522,0.12244897959183673
2016-01-22,46,45,1,1,0.9782608695652174,0.0425531914893617
2016-01-25,46,44,2,2,0.9565217391304348,0.08333333333333333
2016-01-26,46,44,2,2,0.9565217391304348,0.08333333333333333
2016-01-27,46,43,3,3,0.9347826086956522,0.12244897959183673
2016-01-28,46,43,3,3,0.9347826086956522,0.12244897959183673
2016-01-29,46,43,3,3,0.9347826086956522,0.12244897959183673
2016-02-01,46,43,3,3,0.9347826086956522,0.12244897959183673
2016-02-02,46,43,3,3,0.9347826086956522,0.12244897959183673
2016-02-03,46,44,2,2,0.9565217391304348,0.08333333333333333
2016-02-04,46,43,3,3,0.9347826086956522,0.12244897959183673
2016-02-05,46,40,6,6,0.8695652173913043,0.23076923076923078
2016-02-08,46,42,4,4,0.9130434782608695,0.16
2016-02-09,46,44,2,2,0.9565217391304348,0.08333333333333333
2016-02-10,46,43,3,3,0.9347826086956522,0.12244897959183673
2016-02-11,46,44,2,2,0.9565217391304348,0.08333333333333333
2016-02-12,46,40,6,6,0.8695652173913043,0.23076923076923078
2016-02-16,46,41,5,5,0.8913043478260869,0.19607843137254902
2016-02-17,46,42,4,4,0.9130434782608695,0.16
2016-02-18,46,41,5,5,0.8913043478260869,0.19607843137254902
2016-02-19,46,42,4,4,0.9130434782608695,0.16
2016-02-22,46,41,5,5,0.8913043478260869,0.19607843137254902
2016-02-23,46,41,5,5,0.8913043478260869,0.19607843137254902
2016-02-24,46,43,3,3,0.9347826086956522,0.12244897959183673
2016-02-25,46,42,4,4,0.9130434782608695,0.16
2016-02-26,46,44,2,2,0.9565217391304348,0.08333333333333333
2016-02-29,46,43,3,3,0.9347826086956522,0.12244897959183673
2016-03-01,46,42,4,4,0.9130434782608695,0.16
2016-03-02,46,43,3,3,0.9347826086956522,0.12244897959183673
2016-03-03,46,44,2,2,0.9565217391304348,0.08333333333333333
2016-03-04,46,44,2,2,0.9565217391304348,0.08333333333333333
2016-03-07,46,42,4,4,0.9130434782608695,0.16
2016-03-08,46,41,5,5,0.8913043478260869,0.19607843137254902
2016-03-09,46,41,5,5,0.8913043478260869,0.19607843137254902
2016-03-10,46,43,3,3,0.9347826086956522,0.12244897959183673
2016-03-11,46,44,2,2,0.9565217391304348,0.08333333333333333
2016-03-14,46,45,1,1,0.9782608695652174,0.0425531914893617
2016-03-15,46,43,3,3,0.9347826086956522,0.12244897959183673
2016-03-16,46,45,1,1,0.9782608695652174,0.0425531914893617
2016-03-17,46,41,5,5,0.8913043478260869,0.19607843137254902
2016-03-18,46,41,5,5,0.8913043478260869,0.19607843137254902
2016-03-21,46,43,3,3,0.9347826086956522,0.12244897959183673
2016-03-22,46,44,2,2,0.9565217391304348,0.08333333333333333
2016-03-23,46,45,1,1,0.9782608695652174,0.0425531914893617
2016-03-24,46,43,3,3,0.9347826086956522,0.12244897959183673
2016-03-28,46,40,6,6,0.8695652173913043,0.23076923076923078
2016-03-29,46,41,5,5,0.8913043478260869,0.19607843137254902
2016-03-30,46,43,3,3,0.9347826086956522,0.12244897959183673
2016-03-31,47,44,3,2,0.9565217391304348,0.10204081632653061
2016-04-01,47,46,1,1,0.9787234042553191,0.041666666666666664
2016-04-04,47,44,3,3,0.9361702127659575,0.12
2016-04-05,47,44,3,3,0.9361702127659575,0.12
2016-04-06,47,44,3,3,0.9361702127659575,0.12
2016-04-07,47,44,3,3,0.9361702127659575,0.12
