timestamp,intent_id,client_order_id,symbol,side,quantity,notional,validation_result,broker_mode,reconciliation_state,error_code
2026-08-25T14:34:33.505229+00:00,b64afb4695426c13,CSMXTSM-20260831-AAPL-BUY-001,AAPL,buy,1,,REJECTED_DUPLICATE,DRY_RUN,INTENT_ONLY,DUPLICATE_CLIENT_ORDER_ID
2026-08-25T14:34:33.506217+00:00,5a1e46105d20cd1c,CSMXTSM-20260831-AAPL-BUY-010,AAPL,buy,0,,REJECTED_INVALID,DRY_RUN,INTENT_ONLY,INVALID_QUANTITY
2026-08-25T14:34:33.506217+00:00,92d4bbee1cd65888,CSMXTSM-20260831-AAPL-BUY-011,AAPL,buy,-1,,REJECTED_INVALID,DRY_RUN,INTENT_ONLY,INVALID_QUANTITY
2026-08-25T14:34:33.507207+00:00,5c223ba11b16ba9e,CSMXTSM-20260831-AAPL-HOLD-012,AAPL,hold,1,,REJECTED_INVALID,DRY_RUN,INTENT_ONLY,INVALID_SIDE
2026-08-25T14:34:33.507207+00:00,f1a52c3ffc9f6978,CSMXTSM-20260831-ZZZZ_UNKNOWN_TEST_-f65db8920432,ZZZZ_UNKNOWN_TEST_SYMBOL,buy,1,,REJECTED_INVALID,DRY_RUN,INTENT_ONLY,UNKNOWN_ASSET
2026-08-25T14:34:33.508207+00:00,5fde65e176f98941,CSMXTSM-20260831-AAPL-BUY-021,AAPL,buy,1,,REJECTED_INVALID,DRY_RUN,INTENT_ONLY,ASSET_NOT_TRADABLE
2026-08-25T14:34:33.508207+00:00,ae401146c369e50b,CSMXTSM-20260831-AAPL-BUY-022,AAPL,buy,1,,REJECTED_STALE_INTENT,DRY_RUN,INTENT_ONLY,STALE_INTENT
2026-08-25T14:34:33.509249+00:00,c16093257ffe2b5e,CSMXTSM-20260831-AAPL-BUY-023,AAPL,buy,1,,REJECTED_MARKET_SESSION,DRY_RUN,INTENT_ONLY,MARKET_SESSION_NOT_ELIGIBLE
2026-08-25T14:40:44.777176+00:00,b64afb4695426c13,CSMXTSM-20260831-AAPL-BUY-001,AAPL,buy,1,,SUBMISSION_BLOCKED_ALP003,DRY_RUN,INTENT_ONLY,
2026-08-25T14:40:44.779179+00:00,04e32fae9443d346,CSMXTSM-20260831-AAPL-SELL-002,AAPL,sell,1,,SUBMISSION_BLOCKED_ALP003,DRY_RUN,INTENT_ONLY,
2026-08-25T14:40:44.779179+00:00,b64afb4695426c13,CSMXTSM-20260831-AAPL-BUY-001,AAPL,buy,1,,REJECTED_DUPLICATE,DRY_RUN,INTENT_ONLY,DUPLICATE_CLIENT_ORDER_ID
2026-08-25T14:40:44.780173+00:00,5a1e46105d20cd1c,CSMXTSM-20260831-AAPL-BUY-010,AAPL,buy,0,,REJECTED_INVALID,DRY_RUN,INTENT_ONLY,INVALID_QUANTITY
2026-08-25T14:40:44.780173+00:00,92d4bbee1cd65888,CSMXTSM-20260831-AAPL-BUY-011,AAPL,buy,-1,,REJECTED_INVALID,DRY_RUN,INTENT_ONLY,INVALID_QUANTITY
2026-08-25T14:40:44.781186+00:00,5c223ba11b16ba9e,CSMXTSM-20260831-AAPL-HOLD-012,AAPL,hold,1,,REJECTED_INVALID,DRY_RUN,INTENT_ONLY,INVALID_SIDE
2026-08-25T14:40:44.781186+00:00,f1a52c3ffc9f6978,CSMXTSM-20260831-ZZZZ_UNKNOWN_TEST_-f65db8920432,ZZZZ_UNKNOWN_TEST_SYMBOL,buy,1,,REJECTED_INVALID,DRY_RUN,INTENT_ONLY,UNKNOWN_ASSET
2026-08-25T14:40:44.781186+00:00,5fde65e176f98941,CSMXTSM-20260831-AAPL-BUY-021,AAPL,buy,1,,REJECTED_INVALID,DRY_RUN,INTENT_ONLY,ASSET_NOT_TRADABLE
2026-08-25T14:40:44.782175+00:00,ae401146c369e50b,CSMXTSM-20260831-AAPL-BUY-022,AAPL,buy,1,,REJECTED_STALE_INTENT,DRY_RUN,INTENT_ONLY,STALE_INTENT
2026-08-25T14:40:44.782175+00:00,c16093257ffe2b5e,CSMXTSM-20260831-AAPL-BUY-023,AAPL,buy,1,,REJECTED_MARKET_SESSION,DRY_RUN,INTENT_ONLY,MARKET_SESSION_NOT_ELIGIBLE
2026-08-25T14:43:36.460061+00:00,b64afb4695426c13,CSMXTSM-20260831-AAPL-BUY-001,AAPL,buy,1,,SUBMISSION_BLOCKED_ALP003,DRY_RUN,INTENT_ONLY,
2026-08-25T14:43:36.461065+00:00,04e32fae9443d346,CSMXTSM-20260831-AAPL-SELL-002,AAPL,sell,1,,SUBMISSION_BLOCKED_ALP003,DRY_RUN,INTENT_ONLY,
2026-08-25T14:43:36.462059+00:00,b64afb4695426c13,CSMXTSM-20260831-AAPL-BUY-001,AAPL,buy,1,,REJECTED_DUPLICATE,DRY_RUN,INTENT_ONLY,DUPLICATE_CLIENT_ORDER_ID
2026-08-25T14:43:36.462059+00:00,5a1e46105d20cd1c,CSMXTSM-20260831-AAPL-BUY-010,AAPL,buy,0,,REJECTED_INVALID,DRY_RUN,INTENT_ONLY,INVALID_QUANTITY
2026-08-25T14:43:36.462059+00:00,92d4bbee1cd65888,CSMXTSM-20260831-AAPL-BUY-011,AAPL,buy,-1,,REJECTED_INVALID,DRY_RUN,INTENT_ONLY,INVALID_QUANTITY
2026-08-25T14:43:36.463058+00:00,5c223ba11b16ba9e,CSMXTSM-20260831-AAPL-HOLD-012,AAPL,hold,1,,REJECTED_INVALID,DRY_RUN,INTENT_ONLY,INVALID_SIDE
2026-08-25T14:43:36.463058+00:00,f1a52c3ffc9f6978,CSMXTSM-20260831-ZZZZ_UNKNOWN_TEST_-f65db8920432,ZZZZ_UNKNOWN_TEST_SYMBOL,buy,1,,REJECTED_INVALID,DRY_RUN,INTENT_ONLY,UNKNOWN_ASSET
2026-08-25T14:43:36.463058+00:00,5fde65e176f98941,CSMXTSM-20260831-AAPL-BUY-021,AAPL,buy,1,,REJECTED_INVALID,DRY_RUN,INTENT_ONLY,ASSET_NOT_TRADABLE
2026-08-25T14:43:36.464058+00:00,ae401146c369e50b,CSMXTSM-20260831-AAPL-BUY-022,AAPL,buy,1,,REJECTED_STALE_INTENT,DRY_RUN,INTENT_ONLY,STALE_INTENT
2026-08-25T14:43:36.464058+00:00,c16093257ffe2b5e,CSMXTSM-20260831-AAPL-BUY-023,AAPL,buy,1,,REJECTED_MARKET_SESSION,DRY_RUN,INTENT_ONLY,MARKET_SESSION_NOT_ELIGIBLE
2026-08-25T14:57:12.701344+00:00,b64afb4695426c13,CSMXTSM-20260831-AAPL-BUY-001,AAPL,buy,1,,SUBMISSION_BLOCKED_ALP003,DRY_RUN,INTENT_ONLY,
2026-08-25T14:57:12.703342+00:00,04e32fae9443d346,CSMXTSM-20260831-AAPL-SELL-002,AAPL,sell,1,,SUBMISSION_BLOCKED_ALP003,DRY_RUN,INTENT_ONLY,
2026-08-25T14:57:12.704340+00:00,b64afb4695426c13,CSMXTSM-20260831-AAPL-BUY-001,AAPL,buy,1,,REJECTED_DUPLICATE,DRY_RUN,INTENT_ONLY,DUPLICATE_CLIENT_ORDER_ID
2026-08-25T14:57:12.704340+00:00,5a1e46105d20cd1c,CSMXTSM-20260831-AAPL-BUY-010,AAPL,buy,0,,REJECTED_INVALID,DRY_RUN,INTENT_ONLY,INVALID_QUANTITY
2026-08-25T14:57:12.705321+00:00,92d4bbee1cd65888,CSMXTSM-20260831-AAPL-BUY-011,AAPL,buy,-1,,REJECTED_INVALID,DRY_RUN,INTENT_ONLY,INVALID_QUANTITY
2026-08-25T14:57:12.705321+00:00,5c223ba11b16ba9e,CSMXTSM-20260831-AAPL-HOLD-012,AAPL,hold,1,,REJECTED_INVALID,DRY_RUN,INTENT_ONLY,INVALID_SIDE
2026-08-25T14:57:12.705321+00:00,f1a52c3ffc9f6978,CSMXTSM-20260831-ZZZZ_UNKNOWN_TEST_-f65db8920432,ZZZZ_UNKNOWN_TEST_SYMBOL,buy,1,,REJECTED_INVALID,DRY_RUN,INTENT_ONLY,UNKNOWN_ASSET
2026-08-25T14:57:12.706310+00:00,5fde65e176f98941,CSMXTSM-20260831-AAPL-BUY-021,AAPL,buy,1,,REJECTED_INVALID,DRY_RUN,INTENT_ONLY,ASSET_NOT_TRADABLE
2026-08-25T14:57:12.706310+00:00,ae401146c369e50b,CSMXTSM-20260831-AAPL-BUY-022,AAPL,buy,1,,REJECTED_STALE_INTENT,DRY_RUN,INTENT_ONLY,STALE_INTENT
2026-08-25T14:57:12.707310+00:00,c16093257ffe2b5e,CSMXTSM-20260831-AAPL-BUY-023,AAPL,buy,1,,REJECTED_MARKET_SESSION,DRY_RUN,INTENT_ONLY,MARKET_SESSION_NOT_ELIGIBLE
2026-08-25T16:01:38.981540+00:00,b64afb4695426c13,CSMXTSM-20260831-AAPL-BUY-001,AAPL,buy,1,,SUBMISSION_BLOCKED_ALP003,DRY_RUN,INTENT_ONLY,
2026-08-25T16:01:38.983540+00:00,04e32fae9443d346,CSMXTSM-20260831-AAPL-SELL-002,AAPL,sell,1,,SUBMISSION_BLOCKED_ALP003,DRY_RUN,INTENT_ONLY,
2026-08-25T16:01:38.984508+00:00,b64afb4695426c13,CSMXTSM-20260831-AAPL-BUY-001,AAPL,buy,1,,REJECTED_DUPLICATE,DRY_RUN,INTENT_ONLY,DUPLICATE_CLIENT_ORDER_ID
2026-08-25T16:01:38.984508+00:00,5a1e46105d20cd1c,CSMXTSM-20260831-AAPL-BUY-010,AAPL,buy,0,,REJECTED_INVALID,DRY_RUN,INTENT_ONLY,INVALID_QUANTITY
2026-08-25T16:01:38.985508+00:00,92d4bbee1cd65888,CSMXTSM-20260831-AAPL-BUY-011,AAPL,buy,-1,,REJECTED_INVALID,DRY_RUN,INTENT_ONLY,INVALID_QUANTITY
2026-08-25T16:01:38.985508+00:00,5c223ba11b16ba9e,CSMXTSM-20260831-AAPL-HOLD-012,AAPL,hold,1,,REJECTED_INVALID,DRY_RUN,INTENT_ONLY,INVALID_SIDE
2026-08-25T16:01:38.985508+00:00,f1a52c3ffc9f6978,CSMXTSM-20260831-ZZZZ_UNKNOWN_TEST_-f65db8920432,ZZZZ_UNKNOWN_TEST_SYMBOL,buy,1,,REJECTED_INVALID,DRY_RUN,INTENT_ONLY,UNKNOWN_ASSET
2026-08-25T16:01:38.986508+00:00,5fde65e176f98941,CSMXTSM-20260831-AAPL-BUY-021,AAPL,buy,1,,REJECTED_INVALID,DRY_RUN,INTENT_ONLY,ASSET_NOT_TRADABLE
2026-08-25T16:01:38.987512+00:00,ae401146c369e50b,CSMXTSM-20260831-AAPL-BUY-022,AAPL,buy,1,,REJECTED_STALE_INTENT,DRY_RUN,INTENT_ONLY,STALE_INTENT
2026-08-25T16:01:38.988510+00:00,c16093257ffe2b5e,CSMXTSM-20260831-AAPL-BUY-023,AAPL,buy,1,,REJECTED_MARKET_SESSION,DRY_RUN,INTENT_ONLY,MARKET_SESSION_NOT_ELIGIBLE
2026-08-25T19:47:28.925342+00:00,b64afb4695426c13,CSMXTSM-20260831-AAPL-BUY-001,AAPL,buy,1,,SUBMISSION_BLOCKED_ALP003,DRY_RUN,INTENT_ONLY,
2026-08-25T19:47:28.927374+00:00,04e32fae9443d346,CSMXTSM-20260831-AAPL-SELL-002,AAPL,sell,1,,SUBMISSION_BLOCKED_ALP003,DRY_RUN,INTENT_ONLY,
2026-08-25T19:47:28.927374+00:00,b64afb4695426c13,CSMXTSM-20260831-AAPL-BUY-001,AAPL,buy,1,,REJECTED_DUPLICATE,DRY_RUN,INTENT_ONLY,DUPLICATE_CLIENT_ORDER_ID
2026-08-25T19:47:28.928893+00:00,5a1e46105d20cd1c,CSMXTSM-20260831-AAPL-BUY-010,AAPL,buy,0,,REJECTED_INVALID,DRY_RUN,INTENT_ONLY,INVALID_QUANTITY
2026-08-25T19:47:28.928893+00:00,92d4bbee1cd65888,CSMXTSM-20260831-AAPL-BUY-011,AAPL,buy,-1,,REJECTED_INVALID,DRY_RUN,INTENT_ONLY,INVALID_QUANTITY
2026-08-25T19:47:28.929900+00:00,5c223ba11b16ba9e,CSMXTSM-20260831-AAPL-HOLD-012,AAPL,hold,1,,REJECTED_INVALID,DRY_RUN,INTENT_ONLY,INVALID_SIDE
2026-08-25T19:47:28.929900+00:00,f1a52c3ffc9f6978,CSMXTSM-20260831-ZZZZ_UNKNOWN_TEST_-f65db8920432,ZZZZ_UNKNOWN_TEST_SYMBOL,buy,1,,REJECTED_INVALID,DRY_RUN,INTENT_ONLY,UNKNOWN_ASSET
2026-08-25T19:47:28.929900+00:00,5fde65e176f98941,CSMXTSM-20260831-AAPL-BUY-021,AAPL,buy,1,,REJECTED_INVALID,DRY_RUN,INTENT_ONLY,ASSET_NOT_TRADABLE
2026-08-25T19:47:28.930901+00:00,ae401146c369e50b,CSMXTSM-20260831-AAPL-BUY-022,AAPL,buy,1,,REJECTED_STALE_INTENT,DRY_RUN,INTENT_ONLY,STALE_INTENT
2026-08-25T19:47:28.930901+00:00,c16093257ffe2b5e,CSMXTSM-20260831-AAPL-BUY-023,AAPL,buy,1,,REJECTED_MARKET_SESSION,DRY_RUN,INTENT_ONLY,MARKET_SESSION_NOT_ELIGIBLE
